5;naval_base;3107.00;9.68;1606.00;-3.61;2309
5;naval_base;3114.00;9.50;1609.00;-2.21;2309
5;bunker;3117.00;9.90;1595.00;4.57;0
5;bunker;3106.00;9.80;1596.00;2.41;0
5;bunker;3150.00;10.07;1600.00;0.25;0
5;bunker;3113.00;9.70;1607.00;0.35;0
5;bunker;3146.00;9.80;1601.00;4.47;0
5;bunker;3160.00;10.12;1598.00;0.85;0
5;bunker;3130.00;10.38;1599.00;3.87;0
5;bunker;3139.00;10.10;1599.00;5.08;0
5;bunker;3115.00;9.90;1594.00;2.92;0
5;bunker;3143.00;10.23;1594.00;5.58;0
5;bunker;3128.00;10.20;1593.00;0.86;0
5;coastal_bunker;3116.00;9.57;1610.00;-2.21;0
5;coastal_bunker;3109.00;9.57;1606.00;-3.61;0
5;dockyard;3115.00;9.57;1609.00;-2.21;0
5;anti_air_building;3123.00;9.90;1591.00;5.59;0
5;anti_air_building;3123.00;9.80;1603.00;3.42;0
5;anti_air_building;3135.00;10.00;1591.00;4.64;0
5;synthetic_refinery;3124.00;9.93;1595.00;2.48;0
5;fuel_silo;3121.00;9.90;1595.00;4.03;0
5;radar_station;3131.00;10.40;1597.00;1.31;0
5;rocket_site;3108.00;9.80;1594.00;3.08;0
5;nuclear_reactor;3129.00;9.98;1602.00;0.92;0
8;arms_factory;2902.00;10.88;1510.00;0.18;0
8;arms_factory;2901.00;10.90;1510.00;2.85;0
8;arms_factory;2899.00;10.90;1510.00;0.69;0
8;arms_factory;2903.00;10.88;1512.00;1.90;0
8;arms_factory;2900.00;11.10;1512.00;4.91;0
8;arms_factory;2900.00;11.38;1516.00;1.29;0
8;industrial_complex;2897.00;11.90;1516.00;3.96;0
8;industrial_complex;2898.00;11.62;1515.00;0.34;0
8;industrial_complex;2903.00;10.80;1509.00;3.36;0
8;industrial_complex;2901.00;10.90;1509.00;4.57;0
8;industrial_complex;2898.00;11.32;1512.00;2.41;0
8;industrial_complex;2897.00;11.38;1512.00;0.25;0
8;air_base;2903.00;10.85;1511.00;0.35;0
8;bunker;2901.00;11.07;1514.00;4.47;0
8;anti_air_building;2900.00;11.25;1514.00;0.85;0
8;anti_air_building;2898.00;10.80;1509.00;3.87;0
8;anti_air_building;2900.00;10.82;1508.00;5.08;0
8;synthetic_refinery;2900.00;10.82;1508.00;2.92;0
8;fuel_silo;2901.00;10.95;1511.00;5.58;0
8;radar_station;2901.00;11.07;1514.00;2.53;0
8;rocket_site;2898.00;11.50;1514.00;3.52;0
8;nuclear_reactor;2901.00;11.05;1513.00;1.36;0
9;arms_factory;3043.00;12.70;1511.00;0.69;0
9;arms_factory;3047.00;11.12;1529.00;1.90;0
9;arms_factory;3034.00;10.55;1524.00;4.91;0
9;arms_factory;3032.00;12.15;1510.00;1.29;0
9;arms_factory;3027.00;11.85;1508.00;3.96;0
9;arms_factory;3049.00;11.07;1526.00;0.34;0
9;industrial_complex;3052.00;11.15;1526.00;3.36;0
9;industrial_complex;3028.00;11.80;1508.00;4.57;0
9;industrial_complex;3043.00;12.55;1514.00;2.41;0
9;industrial_complex;3023.00;13.55;1504.00;0.25;0
9;industrial_complex;3051.00;11.28;1523.00;0.35;0
9;industrial_complex;3021.00;12.10;1521.00;4.47;0
9;air_base;3036.00;11.05;1521.00;0.85;0
9;bunker;3035.00;11.05;1520.00;3.87;0
9;bunker;3034.00;12.10;1505.00;5.08;0
9;bunker;3047.00;11.88;1519.00;2.92;0
9;bunker;3054.00;10.85;1523.00;5.58;0
9;bunker;3027.00;10.75;1525.00;0.86;0
9;bunker;3057.00;12.53;1518.00;3.52;0
9;bunker;3028.00;11.93;1517.00;1.36;0
9;bunker;3044.00;12.55;1514.00;4.03;0
9;bunker;3059.00;11.85;1521.00;5.59;0
9;bunker;3017.00;12.15;1514.00;3.42;0
9;bunker;3036.00;11.53;1528.00;4.64;0
9;bunker;3050.00;11.20;1527.00;2.48;0
9;bunker;3019.00;13.10;1508.00;4.03;0
9;bunker;3028.00;13.23;1503.00;0.41;0
9;anti_air_building;3035.00;11.57;1517.00;3.08;0
9;anti_air_building;3037.00;12.48;1513.00;0.92;0
9;anti_air_building;3028.00;12.12;1511.00;1.02;0
9;synthetic_refinery;3018.00;12.73;1510.00;5.15;0
9;fuel_silo;3052.00;12.65;1514.00;2.98;0
9;radar_station;3037.00;12.10;1516.00;5.65;0
9;rocket_site;3031.00;13.35;1497.00;0.92;0
9;nuclear_reactor;3016.00;13.70;1508.00;3.59;0
10;arms_factory;3135.00;9.90;1550.00;4.91;0
10;arms_factory;3151.00;10.50;1566.00;1.29;0
10;arms_factory;3125.00;10.05;1550.00;3.96;0
10;arms_factory;3140.00;9.80;1567.00;0.34;0
10;arms_factory;3125.00;9.90;1560.00;3.36;0
10;arms_factory;3138.00;9.80;1557.00;4.57;0
10;industrial_complex;3115.00;9.90;1562.00;2.41;0
10;industrial_complex;3133.00;9.80;1562.00;0.25;0
10;industrial_complex;3136.00;9.88;1554.00;0.35;0
10;industrial_complex;3127.00;9.90;1564.00;4.47;0
10;industrial_complex;3137.00;9.80;1563.00;0.85;0
10;industrial_complex;3129.00;10.12;1546.00;3.87;0
10;air_base;3144.00;9.80;1564.00;5.08;0
10;bunker;3142.00;9.80;1561.00;2.92;0
10;bunker;3124.00;10.10;1548.00;5.58;0
10;bunker;3133.00;9.90;1550.00;0.86;0
10;bunker;3115.00;9.90;1563.00;3.52;0
10;bunker;3148.00;10.25;1570.00;1.36;0
10;bunker;3119.00;10.00;1548.00;4.03;0
10;bunker;3121.00;9.93;1554.00;5.59;0
10;bunker;3129.00;9.80;1566.00;3.42;0
10;bunker;3140.00;9.80;1568.00;4.64;0
10;anti_air_building;3145.00;9.80;1557.00;2.48;0
10;anti_air_building;3146.00;9.85;1566.00;4.03;0
10;anti_air_building;3140.00;9.80;1559.00;0.41;0
10;synthetic_refinery;3137.00;9.85;1555.00;3.08;0
10;fuel_silo;3134.00;9.80;1564.00;0.92;0
10;radar_station;3136.00;9.80;1558.00;3.48;0
10;rocket_site;3130.00;10.07;1547.00;5.15;0
10;nuclear_reactor;3140.00;9.80;1565.00;2.98;0
11;arms_factory;3188.00;9.95;1627.00;3.96;0
11;arms_factory;3187.00;10.10;1629.00;0.34;0
11;arms_factory;3193.00;10.40;1632.00;3.36;0
11;arms_factory;3196.00;10.10;1634.00;4.57;0
11;arms_factory;3210.00;10.05;1634.00;2.41;0
11;arms_factory;3199.00;9.98;1635.00;0.25;0
11;industrial_complex;3190.00;9.80;1609.00;0.35;0
11;industrial_complex;3185.00;9.75;1620.00;4.47;0
11;industrial_complex;3184.00;9.70;1627.00;0.85;0
11;industrial_complex;3190.00;10.30;1644.00;3.87;0
11;industrial_complex;3191.00;10.30;1646.00;5.08;0
11;industrial_complex;3192.00;10.30;1634.00;2.92;0
11;air_base;3206.00;9.95;1634.00;5.58;0
11;bunker;3210.00;10.07;1635.00;0.86;0
11;bunker;3185.00;9.85;1610.00;3.52;0
11;bunker;3199.00;10.10;1626.00;1.36;0
11;bunker;3194.00;10.30;1645.00;4.03;0
11;bunker;3182.00;9.70;1620.00;5.59;0
11;bunker;3203.00;10.40;1643.00;3.42;0
11;bunker;3182.00;9.80;1630.00;4.64;0
11;bunker;3192.00;10.30;1637.00;2.48;0
11;bunker;3197.00;10.00;1634.00;4.03;0
11;anti_air_building;3203.00;9.82;1630.00;0.41;0
11;anti_air_building;3186.00;9.85;1619.00;3.08;0
11;anti_air_building;3200.00;10.40;1642.00;0.92;0
11;synthetic_refinery;3203.00;10.40;1643.00;1.02;0
11;fuel_silo;3195.00;10.40;1623.00;5.15;0
11;radar_station;3195.00;10.15;1631.00;2.72;0
11;rocket_site;3189.00;10.10;1627.00;4.54;0
11;nuclear_reactor;3201.00;9.85;1628.00;0.92;0
12;arms_factory;3230.00;9.98;1674.00;3.36;0
12;arms_factory;3190.00;9.75;1676.00;4.57;0
12;arms_factory;3194.00;9.85;1662.00;2.41;0
12;arms_factory;3212.00;10.50;1663.00;0.25;0
12;arms_factory;3197.00;10.30;1686.00;0.35;0
12;arms_factory;3213.00;10.60;1670.00;4.47;0
12;industrial_complex;3189.00;9.75;1663.00;0.85;0
12;industrial_complex;3215.00;10.35;1661.00;3.87;0
12;industrial_complex;3218.00;10.05;1645.00;5.08;0
12;industrial_complex;3203.00;10.48;1672.00;2.92;0
12;industrial_complex;3240.00;9.80;1659.00;5.58;0
12;industrial_complex;3198.00;10.30;1655.00;0.86;0
12;air_base;3215.00;10.40;1638.00;3.52;0
12;naval_base;3186.00;9.50;1682.00;-1.57;1885
12;naval_base;3187.00;9.50;1674.00;-1.82;1885
12;naval_base;3180.00;9.60;1666.00;-2.36;1885
12;bunker;3210.00;10.30;1684.00;3.42;0
12;bunker;3210.00;10.60;1673.00;4.64;0
12;bunker;3199.00;10.38;1679.00;2.48;0
12;bunker;3217.00;10.50;1673.00;4.03;0
12;bunker;3189.00;9.90;1686.00;0.41;0
12;bunker;3240.00;9.80;1670.00;3.08;0
12;bunker;3238.00;9.90;1648.00;0.92;0
12;bunker;3225.00;10.05;1648.00;1.02;0
12;bunker;3217.00;10.28;1651.00;5.15;0
12;bunker;3198.00;10.30;1654.00;2.98;0
12;bunker;3186.00;9.78;1665.00;4.54;0
12;bunker;3197.00;10.35;1672.00;0.92;0
12;bunker;3223.00;10.40;1661.00;3.59;0
12;bunker;3223.00;10.20;1652.00;1.43;0
12;bunker;3202.00;10.28;1661.00;1.53;0
12;bunker;3231.00;9.85;1647.00;5.65;0
12;bunker;3214.00;10.05;1641.00;2.04;0
12;bunker;3224.00;10.40;1669.00;4.70;0
12;bunker;3228.00;10.40;1660.00;6.26;0
12;coastal_bunker;3186.00;9.50;1682.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1676.00;-1.82;0
12;coastal_bunker;3182.00;9.50;1668.00;-2.36;0
12;dockyard;3183.00;9.50;1669.00;-2.36;0
12;anti_air_building;3212.00;9.80;1658.00;1.09;0
12;anti_air_building;3198.00;10.30;1680.00;5.22;0
12;anti_air_building;3219.00;10.50;1668.00;0.49;0
12;synthetic_refinery;3196.00;10.30;1682.00;4.61;0
12;fuel_silo;3215.00;10.12;1660.00;5.82;0
12;radar_station;3214.00;10.48;1662.00;3.21;0
12;rocket_site;3211.00;10.60;1667.00;5.22;0
12;nuclear_reactor;3240.00;9.82;1658.00;1.60;0
13;arms_factory;3179.00;9.68;1714.00;2.41;0
13;arms_factory;3205.00;9.95;1695.00;0.25;0
13;arms_factory;3158.00;9.70;1701.00;0.35;0
13;arms_factory;3194.00;10.25;1694.00;4.47;0
13;arms_factory;3205.00;10.32;1710.00;0.85;0
13;arms_factory;3191.00;9.70;1717.00;3.87;0
13;industrial_complex;3194.00;10.30;1707.00;5.08;0
13;industrial_complex;3201.00;10.07;1713.00;2.92;0
13;industrial_complex;3178.00;9.65;1708.00;5.58;0
13;industrial_complex;3208.00;9.70;1724.00;0.86;0
13;industrial_complex;3201.00;10.00;1699.00;3.52;0
13;industrial_complex;3181.00;9.68;1702.00;1.36;0
13;air_base;3195.00;9.70;1722.00;4.03;0
13;naval_base;3151.00;9.50;1690.00;-1.21;2107
13;naval_base;3186.00;9.50;1722.00;-2.90;1660
13;naval_base;3212.00;9.65;1725.00;-3.34;1434
13;naval_base;3211.00;9.60;1725.00;-3.34;1434
13;naval_base;3188.00;9.50;1695.00;-1.37;1885
13;naval_base;3156.00;9.60;1710.00;-1.57;2107
13;naval_base;3173.00;9.50;1712.00;-1.82;1660
13;naval_base;3176.00;9.50;1700.00;-0.59;1885
13;naval_base;3172.00;9.50;1708.00;-1.11;1885
13;bunker;3159.00;9.68;1712.00;5.15;0
13;bunker;3192.00;10.30;1711.00;2.98;0
13;bunker;3188.00;9.70;1719.00;4.54;0
13;bunker;3205.00;10.32;1710.00;0.92;0
13;bunker;3180.00;9.68;1699.00;3.59;0
13;bunker;3180.00;9.65;1704.00;1.43;0
13;bunker;3206.00;9.70;1724.00;1.53;0
13;bunker;3176.00;9.68;1715.00;5.65;0
13;bunker;3189.00;9.75;1690.00;2.04;0
13;bunker;3211.00;9.85;1719.00;4.70;0
13;bunker;3198.00;10.00;1695.00;6.26;0
13;bunker;3189.00;10.00;1710.00;4.10;0
13;bunker;3157.00;9.70;1698.00;0.48;0
13;bunker;3203.00;10.20;1702.00;3.15;0
13;coastal_bunker;3173.00;9.50;1716.00;-1.82;0
13;coastal_bunker;3207.00;9.50;1727.00;-3.34;0
13;coastal_bunker;3222.00;9.68;1723.00;-3.34;0
13;coastal_bunker;3159.00;9.50;1706.00;0.46;0
13;coastal_bunker;3155.00;9.50;1694.00;-4.47;0
13;coastal_bunker;3175.00;9.50;1706.00;-1.11;0
13;coastal_bunker;3193.00;9.60;1722.00;-2.90;0
13;coastal_bunker;3188.00;9.50;1694.00;-1.37;0
13;coastal_bunker;3188.00;9.50;1699.00;-0.59;0
13;dockyard;3154.00;9.50;1708.00;-1.57;0
13;anti_air_building;3218.00;10.30;1719.00;2.10;0
13;anti_air_building;3185.00;9.68;1700.00;3.66;0
13;anti_air_building;3195.00;9.68;1720.00;0.04;0
13;synthetic_refinery;3200.00;9.80;1693.00;4.17;0
13;fuel_silo;3157.00;9.70;1699.00;5.38;0
13;radar_station;3186.00;9.70;1707.00;3.44;0
13;rocket_site;3208.00;10.32;1707.00;4.78;0
13;nuclear_reactor;3202.00;10.30;1703.00;1.16;0
14;arms_factory;2750.00;9.68;1477.00;0.35;0
14;arms_factory;2764.00;10.15;1483.00;4.47;0
14;arms_factory;2759.00;10.53;1484.00;0.85;0
14;arms_factory;2773.00;9.73;1486.00;3.87;0
14;arms_factory;2755.00;9.88;1478.00;5.08;0
14;arms_factory;2778.00;9.70;1487.00;2.92;0
14;industrial_complex;2755.00;10.07;1486.00;5.58;0
14;industrial_complex;2767.00;9.75;1485.00;0.86;0
14;industrial_complex;2773.00;9.73;1475.00;3.52;0
14;industrial_complex;2781.00;9.95;1488.00;1.36;0
14;industrial_complex;2757.00;10.15;1479.00;4.03;0
14;industrial_complex;2745.00;9.78;1486.00;5.59;0
14;air_base;2755.00;9.98;1488.00;3.42;0
14;naval_base;2738.00;9.50;1475.00;-1.33;4885
14;naval_base;2747.00;9.53;1491.00;-2.21;2381
14;naval_base;2763.00;9.73;1487.00;-3.14;2871
14;naval_base;2736.00;9.57;1489.00;-2.68;2381
14;naval_base;2778.00;9.55;1489.00;-3.14;2871
14;naval_base;2762.00;9.50;1467.00;-0.69;8546
14;naval_base;2760.00;9.50;1469.00;-0.32;8546
14;bunker;2773.00;9.70;1474.00;5.15;0
14;bunker;2752.00;10.00;1485.00;2.98;0
14;bunker;2766.00;10.00;1482.00;4.54;0
14;bunker;2746.00;9.75;1480.00;0.92;0
14;bunker;2763.00;10.38;1482.00;3.59;0
14;bunker;2774.00;9.85;1478.00;1.43;0
14;bunker;2744.00;9.73;1487.00;1.53;0
14;bunker;2749.00;9.75;1488.00;5.65;0
14;bunker;2756.00;9.60;1472.00;2.04;0
14;bunker;2776.00;9.80;1483.00;4.70;0
14;coastal_bunker;2742.00;9.57;1476.00;-1.33;0
14;coastal_bunker;2760.00;9.57;1491.00;-4.04;0
14;coastal_bunker;2777.00;9.50;1489.00;-3.14;0
14;coastal_bunker;2757.00;9.50;1468.00;-0.32;0
14;coastal_bunker;2742.00;9.55;1491.00;-2.68;0
14;coastal_bunker;2767.00;9.50;1489.00;-3.14;0
14;coastal_bunker;2762.00;9.50;1468.00;-0.69;0
14;dockyard;2744.00;9.50;1475.00;-1.33;0
14;anti_air_building;2778.00;9.70;1486.00;4.61;0
14;anti_air_building;2758.00;9.90;1477.00;5.82;0
14;anti_air_building;2770.00;9.88;1484.00;3.66;0
14;synthetic_refinery;2749.00;9.85;1487.00;5.22;0
14;fuel_silo;2762.00;10.15;1486.00;1.60;0
14;radar_station;2758.00;10.53;1481.00;5.38;0
14;rocket_site;2748.00;9.60;1475.00;2.10;0
14;nuclear_reactor;2746.00;9.70;1488.00;3.66;0
15;arms_factory;2796.00;10.60;1500.00;3.87;0
15;arms_factory;2815.00;10.12;1496.00;5.08;0
15;arms_factory;2783.00;9.70;1507.00;2.92;0
15;arms_factory;2817.00;9.90;1487.00;5.58;0
15;arms_factory;2825.00;9.70;1514.00;0.86;0
15;arms_factory;2817.00;9.62;1504.00;3.52;0
15;industrial_complex;2813.00;9.50;1506.00;1.36;0
15;industrial_complex;2792.00;9.78;1502.00;4.03;0
15;industrial_complex;2790.00;11.38;1495.00;5.59;0
15;industrial_complex;2817.00;9.60;1506.00;3.42;0
15;industrial_complex;2825.00;9.93;1500.00;4.64;0
15;industrial_complex;2830.00;10.10;1503.00;2.48;0
15;air_base;2820.00;10.05;1493.00;4.03;0
15;naval_base;2785.00;9.68;1506.00;-3.39;2847
15;naval_base;2792.00;9.55;1504.00;-3.39;2847
15;naval_base;2822.00;9.55;1515.00;-2.36;12389
15;naval_base;2799.00;9.60;1503.00;-3.39;2847
15;naval_base;2782.00;9.50;1494.00;-2.16;2871
15;naval_base;2808.00;9.50;1509.00;-1.57;2847
15;naval_base;2807.00;9.50;1504.00;-2.90;2847
15;bunker;2806.00;10.43;1497.00;0.92;0
15;bunker;2796.00;10.88;1499.00;3.59;0
15;bunker;2786.00;10.35;1495.00;1.43;0
15;bunker;2813.00;10.18;1496.00;1.53;0
15;bunker;2813.00;9.68;1509.00;5.65;0
15;bunker;2817.00;9.95;1489.00;2.04;0
15;bunker;2828.00;9.85;1511.00;4.70;0
15;bunker;2827.00;10.32;1499.00;6.26;0
15;bunker;2823.00;9.90;1497.00;4.10;0
15;bunker;2792.00;9.70;1503.00;0.48;0
15;bunker;2808.00;10.35;1495.00;3.15;0
15;bunker;2799.00;11.43;1496.00;6.16;0
15;bunker;2820.00;9.73;1511.00;1.09;0
15;bunker;2793.00;11.53;1495.00;5.22;0
15;bunker;2783.00;9.70;1509.00;0.49;0
15;coastal_bunker;2797.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2829.00;9.57;1519.00;-2.36;0
15;coastal_bunker;2810.00;9.50;1512.00;-1.57;0
15;coastal_bunker;2786.00;9.50;1510.00;-3.39;0
15;coastal_bunker;2782.00;9.50;1494.00;-2.16;0
15;coastal_bunker;2807.00;9.60;1503.00;-2.90;0
15;coastal_bunker;2787.00;9.68;1504.00;-3.39;0
15;dockyard;2808.00;9.50;1507.00;-1.57;0
15;anti_air_building;2811.00;9.68;1504.00;0.04;0
15;anti_air_building;2825.00;10.00;1495.00;4.17;0
15;anti_air_building;2787.00;10.70;1494.00;5.38;0
15;synthetic_refinery;2824.00;9.80;1504.00;2.11;0
15;fuel_silo;2785.00;10.20;1493.00;4.78;0
15;radar_station;2806.00;9.75;1501.00;2.68;0
15;rocket_site;2813.00;10.23;1492.00;2.71;0
15;nuclear_reactor;2830.00;9.85;1511.00;0.55;0
16;arms_factory;2827.00;9.90;1480.00;2.92;0
16;arms_factory;2851.00;9.80;1496.00;5.58;0
16;arms_factory;2838.00;9.80;1489.00;0.86;0
16;arms_factory;2836.00;9.80;1494.00;3.52;0
16;arms_factory;2842.00;9.75;1499.00;1.36;0
16;arms_factory;2836.00;9.80;1486.00;4.03;0
16;industrial_complex;2837.00;9.80;1491.00;5.59;0
16;industrial_complex;2838.00;9.80;1496.00;3.42;0
16;industrial_complex;2844.00;9.80;1484.00;4.64;0
16;industrial_complex;2839.00;9.80;1489.00;2.48;0
16;industrial_complex;2844.00;9.80;1492.00;4.03;0
16;industrial_complex;2836.00;9.80;1501.00;0.41;0
16;air_base;2830.00;9.90;1487.00;3.08;0
16;bunker;2823.00;10.00;1488.00;0.92;0
16;bunker;2848.00;9.80;1488.00;1.02;0
16;bunker;2833.00;9.80;1486.00;5.15;0
16;bunker;2833.00;9.80;1490.00;2.98;0
16;bunker;2844.00;9.80;1488.00;4.54;0
16;bunker;2832.00;10.28;1495.00;0.92;0
16;bunker;2851.00;9.80;1498.00;3.59;0
16;bunker;2843.00;9.80;1492.00;1.43;0
16;bunker;2858.00;9.78;1490.00;1.53;0
16;anti_air_building;2852.00;9.80;1495.00;5.65;0
16;anti_air_building;2847.00;9.80;1487.00;2.04;0
16;anti_air_building;2831.00;10.00;1493.00;4.70;0
16;synthetic_refinery;2853.00;9.80;1494.00;6.26;0
16;fuel_silo;2844.00;9.80;1485.00;4.10;0
16;radar_station;2839.00;9.80;1490.00;2.19;0
16;rocket_site;2857.00;9.75;1489.00;3.15;0
16;nuclear_reactor;2846.00;9.80;1483.00;6.16;0
19;arms_factory;2793.00;9.75;1409.00;5.59;0
19;arms_factory;2788.00;9.70;1407.00;3.42;0
19;arms_factory;2799.00;9.70;1419.00;4.64;0
